text,author,date,stars,trail,source
"
 Loved this trail system, well worth the 2 hour drive. This is a system that has something for all skill levels. I started with the Orange, I believe, which was across the street from the trailhead. It was great, and seemed to be almost entirely downhill. It used the elevation extremely well. Not overly technical, but enough to keep you on your toes. The yellow/games trails were really fun and technical, but weren't marked very well. In the area where the trails crossed I got lost a couple times. ",MaGabbs,"June 11, 2017",5.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 After riding the UWF trails I decided to try the Games Loop trails which are just across the road...and was I glad I did.
It started not so well when I was told find the trail to the Left after you go under the big gray gate. This counter clockwise ride was poorly marked and I soon found "" game "" area and enjoyed a short flowing trail section with smaller jumps and berms. One part was very nice with several smaller sized dirt berms leading up to two large berms ...that section was a total blast!!!  After exploring around the pit area I decided to leave.  As I was about to exit the Games Loop, I found the proper beginning to the various trail loops. The real trail head for the Games Loop is a few hundred feet up the dirt road that the big gate is on.   I loved these trails...more flowing than at UWF with a higher average pace, ( more my style anyway).  After a lap I played a little at the poorly marked game area then ended my fun day at The Games Loop and UWF.   I will return to enjoy these trails again. ",Eddie on a bike,"June 3, 2017",4.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 A nice trail to enjoy.  Color coding works well for trail marking.   Rode after a rain so the sand sections were not too bad.  There are lots of roots of varying sizes to keep you on your toes.... You will also find smaller step-ups that sometimes challenge the flow, but this is a Mountain biking so have fun.  Most wooden structures you see in the photos are gone, some replaced by dirt / sand berms.   Again if you're coming through be sure to enjoy this trail.   BIG THANKS to all that work these trails !!! ",Eddie on a bike,"June 3, 2017",4.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 What a great trail. It has gotten much better since I started riding it years ago. I come into town for business several times a year, and each time it gets better. In the past the maintenance lacked a little, and I would get turned around a lot. Lack of signs /markers, made it confusing.  They now have color coded blazes that enabled me to flow the trail without back tracking. The trail was in great shape except for a few minor and one major sand spot. But...this is Florida, you will find sandy spots at all Florida trails.  Even as dry as it has been, the sand was not bad at all. The trail flows very well. I really love Whiskey and Fox Trot.  Shout out to the folks at PORC who work hard to keep these trails maintained! ",Seymore Braap,"May 9, 2017",4.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 I was in the area on business and decided to drop in for a ride.  I do travel the coastal region with my single speed to work out the links after a long say. I rode the games side of the trails, it was fast and flowing, perfect for a non-technical ss ride.  The trail markings were pretty good. If you need a quick ride, this system works ",LStadelmeier,"January 3, 2016",3.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 Great part of the UWF Bike Trails which total 22.5 miles of mostly single track riding. Very beginner friendly trail and a blast to ride backwards at night. ",Maloney,"December 30, 2015",5.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 22.5 miles of mostly single track when including the Games Loop. Some of the trails are beginner friendly and some are more intermediate. Overall great trail system considering it is Florida and less than an hour from the beach. ",Maloney,"December 30, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 I really enjoyed this trail.  I will be back. ",Tony Fretwell,"October 31, 2015",4.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 Not the best overall trail, very fun to ride but without prior knowledge of the trails can be very easy to take the wrong direction and end up getting lost. ",JKalber,"October 14, 2015",4.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 Not a bad trail for begginner to starting intermediate. ",JKalber,"October 14, 2015",4.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 As a beginner, I found this trail to be relatively easy. Lots of pedaling on the front side, the back half -donkey kong and paperboy- had a few hills and roots. Overall a great trail. ",rix6six,"September 19, 2015",4.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 So, for a typical Florida forested area, the land, flow of, and layout is used very well throughout.  It is easy to lose sense of direction as some trails go both ways.  You'll see blue diamond markers facing both directions, at one point, I wasn't paying attention (having too much fun) and rode the blue (Tango loop) twice.  No biggie.  Nice ladder berms and some jumps.  Many drops and climbs over large roots, fun!  Towards the water where the leaves are the size of feet and the air is sweet are some fun technical roots sections.  One in particular was like when I take a sketchy line in the mountains.  Loved it!  Just mind the map ahead of time and stay on course and you will be fine.  For the people who maintain the trails, great work.  Coming from the MidWest, I loved this trail.  Some of the sandy turns made it interesting, but filled with laughs!   Easy trail with some fun thrown in.  I would recommend the red and blue sections for some climbing and tech sections, not difficult if you ride regularly.  Worth the ride if your in the area, I drove over from Orange Beach myself.  After this I headed over to Games Loop.  You should too. Difficulty Rating based off multiple roots around 8 inches or more. ",GTXC4,"May 15, 2015",5.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 5 Stars for the creativity and fun factor in a typical Florida forested area.  This place was a blast after the UWF full loop.  Crossed Pate Rd from the sand parking lot and loved every bit of this trail.  Go Pro died though, so I'm going back again.  Definitely worth trying out and kudos and respect to the people who put time into keeping this trail up.  Coming from the MidWest, this place was definitely worth the ride! Obstacles like the photos show and then some.  You can drop down hills with pedaling speed and rip into a berm, then shoot up and down ladder bridges even getting air off some.  Love the drop off the banked ladder bridge, fun to throw the bike around.  Again, thanks so much to those who made this happen!  Your work is greatly appreciated by many! There are places where you end up the wrong way due to lack of markers, but I just kept hitting the obstacles, so I didn't care all that much.  Would be helpful though. Difficulty Rating is based off air bridges and sand.  Photos added.  Enjoy! ",GTXC4,"May 15, 2015",5.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 Very fun trail. Great for beginners and experienced riders. Some of the trail markers are hard to follow and it's easy to find yourself riding the wrong way. ",Sage Wengler,"April 30, 2015",4.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 Freaking outstanding!  It has any thing you want from an mtb perspective with great trails, jump course, and a great old clay pit loaded drops and jumps.  I am very grateful to Porch.org for all the work they have done ",shawnstang,"December 23, 2014",5.0,Games Loop,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
"
 if you are sick of sanitized bs trails and want some great fun, then these are the trails to ride.  literally 20  miles of trails that have some outstanding xc downhill, sweet flow, and leg burning up hills.  many trails to choose and if xc is not enough there is a jump trail and a great clay pit with numerous drops and jumps.  sorry, but i have ridden everything between mobile, birmingham and tallahassee but this trail system is the best in the south east.  would gladly lead a tour if there is some debate on the subject ",shawnstang,"December 14, 2014",5.0,Unknown,https://www.singletracks.com/bike-trails/uwf-mountain-bike-trails/
